track_id,lost_frame,found_frame,gap_duration_frames,gap_duration_seconds
1025,8547,8594,47,1.5666666666666667
1025,8598,8602,4,0.13333333333333333
1025,8603,8611,8,0.26666666666666666
1025,8612,8622,10,0.3333333333333333
1025,8623,8636,13,0.43333333333333335
1025,8652,8656,4,0.13333333333333333
1025,8659,8693,34,1.1333333333333333
1025,8694,8717,23,0.7666666666666667
1025,8718,8720,2,0.06666666666666667
1025,8721,8723,2,0.06666666666666667
1025,8724,8725,1,0.03333333333333333
1025,8753,8765,12,0.4
1025,8770,8772,2,0.06666666666666667
1025,8800,8820,20,0.6666666666666666
1025,8822,8837,15,0.5
1025,8865,8868,3,0.1
1025,8870,8886,16,0.5333333333333333
1025,8888,8894,6,0.2
1025,8895,8902,7,0.23333333333333334
1025,8905,8966,61,2.033333333333333
1025,8974,8999,25,0.8333333333333334
1025,9011,9029,18,0.6
1025,9035,9044,9,0.3
1025,9045,9049,4,0.13333333333333333
1025,9050,9052,2,0.06666666666666667
1025,9073,9074,1,0.03333333333333333
1025,9076,9119,43,1.4333333333333333
1025,9182,9201,19,0.6333333333333333
1025,9202,9209,7,0.23333333333333334
1025,9215,9216,1,0.03333333333333333
1025,9324,9340,16,0.5333333333333333
1025,9354,9435,81,2.7
1025,9438,9454,16,0.5333333333333333
1025,9455,9458,3,0.1
1025,9491,9492,1,0.03333333333333333
1025,9495,9501,6,0.2
1025,9506,9508,2,0.06666666666666667
1025,9523,9534,11,0.36666666666666664
1025,9546,9547,1,0.03333333333333333
1025,9589,9590,1,0.03333333333333333
1025,9593,9595,2,0.06666666666666667
1025,9692,9742,50,1.6666666666666667
1025,9744,9746,2,0.06666666666666667
1025,9762,9764,2,0.06666666666666667
1025,9765,9770,5,0.16666666666666666
1025,9774,9777,3,0.1
1025,9781,9782,1,0.03333333333333333
1025,9790,9792,2,0.06666666666666667
1025,9872,9877,5,0.16666666666666666
1025,9920,10001,81,2.7
1025,10029,10057,28,0.9333333333333333
1025,10099,10118,19,0.6333333333333333
1025,10139,10140,1,0.03333333333333333
1025,10150,10151,1,0.03333333333333333
1025,10152,10159,7,0.23333333333333334
1025,10160,10166,6,0.2
1025,10170,10183,13,0.43333333333333335
